player_id,player_name,team,position,age,matches_played,pes_baseline,pes_adjusted,confidence,injury_risk,estimated_energy
Tunisia_16,Player_16,Tunisia,FW,34,10,97.00561771638279,95.07909140059331,0.58,0.167,80.1
Tunisia_17,Player_17,Tunisia,ST,20,14,97.80633576656457,90.27159892445931,0.58,0.56,71.2
Tunisia_18,Player_18,Tunisia,LW,33,8,100.0,91.32757894736842,0.58,0.498,71.9
Tunisia_19,Player_19,Tunisia,RW,33,15,98.05651453583,97.7167250621458,0.58,0.418,81.8
Tunisia_20,Player_20,Tunisia,FW,27,9,98.92963184213501,99.20015815792448,0.58,0.1,80.7
Tunisia_21,Player_21,Tunisia,ST,32,8,100.0,97.95157894736842,0.58,0.36,81.5
Tunisia_22,Player_22,Tunisia,LW,21,5,99.33846232248992,97.82119916459519,0.58,0.229,80.8
South_Africa_0,Player_0,South Africa,GK,35,32,100.0,99.26631578947368,0.72,0.18,80.9
South_Africa_1,Player_1,South Africa,CB,33,20,100.0,96.52694736842105,0.72,0.574,79.9
South_Africa_2,Player_2,South Africa,LB,34,25,96.86109573941445,93.45877994994076,0.72,0.207,79.4
South_Africa_3,Player_3,South Africa,RB,31,21,100.0,98.82189473684211,0.72,0.277,82.8
South_Africa_4,Player_4,South Africa,CB,32,36,96.03555911381613,98.20166437697402,0.72,0.142,89.0
South_Africa_5,Player_5,South Africa,CM,24,22,100.0,98.09284210526316,0.72,0.318,80.6
South_Africa_6,Player_6,South Africa,LM,24,15,100.0,100.0,0.72,0.191,87.6
South_Africa_7,Player_7,South Africa,RM,21,16,97.72305689119771,97.30221478593455,0.72,0.383,82.9
South_Africa_8,Player_8,South Africa,AM,26,24,96.22181055529482,89.12454739740008,0.72,0.779,73.7
South_Africa_9,Player_9,South Africa,ST,31,27,98.48680962776712,95.01038857513554,0.72,0.681,80.3
South_Africa_10,Player_10,South Africa,LW,36,25,96.13669005577253,93.90637426629885,0.72,0.028,79.5
South_Africa_11,Player_11,South Africa,RW,27,18,96.89111111111112,94.16016374269006,0.58,0.209,79.1
South_Africa_12,Player_12,South Africa,FW,30,11,99.08742297353014,96.05584402616172,0.58,0.535,81.7
South_Africa_13,Player_13,South Africa,ST,21,11,100.0,97.12042105263158,0.58,0.286,77.6
South_Africa_14,Player_14,South Africa,LW,24,19,100.0,99.12,0.58,0.095,80.4
South_Africa_15,Player_15,South Africa,RW,30,14,100.0,98.06126315789474,0.58,0.243,82.8
South_Africa_16,Player_16,South Africa,FW,20,10,97.94153359254582,98.85500727675635,0.58,0.152,85.5
South_Africa_17,Player_17,South Africa,ST,32,5,99.17333333333333,96.60007017543859,0.58,0.371,81.9
South_Africa_18,Player_18,South Africa,LW,36,19,98.68027666863738,95.53227666863738,0.58,0.271,79.8
South_Africa_19,Player_19,South Africa,RW,19,16,97.9694239373106,95.16058183204744,0.58,0.149,80.1
South_Africa_20,Player_20,South Africa,FW,20,8,98.2490080858826,98.97258703325102,0.58,0.096,86.4
South_Africa_21,Player_21,South Africa,ST,29,6,98.63432528905908,98.0560094995854,0.58,0.259,83.5
South_Africa_22,Player_22,South Africa,LW,31,19,96.16977293626026,92.39777293626025,0.58,0.604,80.8
Japan_0,Player_0,Japan,GK,32,24,100.0,95.90673684210526,0.72,0.561,75.3
Japan_1,Player_1,Japan,CB,20,34,96.52837830489786,96.58058883121365,0.72,0.209,82.2
Japan_2,Player_2,Japan,LB,33,35,96.62920849383647,99.98436638857332,0.72,0.041,88.1
Japan_3,Player_3,Japan,RB,20,37,100.0,99.82905263157895,0.72,0.469,84.9
Japan_4,Player_4,Japan,CB,22,24,100.0,100.0,0.72,0.195,86.6
Japan_5,Player_5,Japan,CM,26,33,100.0,100.0,0.72,0.118,84.8
Japan_6,Player_6,Japan,LM,31,27,100.0,98.65557894736843,0.72,0.462,84.3
Japan_7,Player_7,Japan,RM,36,29,100.0,100.0,0.72,0.198,87.1
Japan_8,Player_8,Japan,AM,33,34,100.0,100.0,0.72,0.02,85.8
Japan_9,Player_9,Japan,ST,33,36,91.36124451342013,87.98334977657802,0.72,0.77,78.2
Japan_10,Player_10,Japan,LW,34,32,96.86333333333333,99.10564912280701,0.72,0.288,88.1
Japan_11,Player_11,Japan,RW,35,15,100.0,100.0,0.58,0.203,85.9
Japan_12,Player_12,Japan,FW,19,13,98.97565217052156,94.89796795999524,0.58,0.203,75.7
Japan_13,Player_13,Japan,ST,29,12,100.0,99.87536842105263,0.58,0.014,82.5
Japan_14,Player_14,Japan,LW,36,19,98.42687472887728,98.71487472887728,0.58,0.239,84.9
Japan_15,Player_15,Japan,RW,31,8,100.0,96.03957894736843,0.58,0.129,78.2
Japan_16,Player_16,Japan,FW,24,18,100.0,97.56505263157895,0.58,0.037,80.4
Japan_17,Player_17,Japan,ST,21,18,100.0,98.52105263157895,0.58,0.14,83.3
Japan_18,Player_18,Japan,LW,34,7,97.07333333333334,98.73396491228071,0.58,0.119,86.6
Japan_19,Player_19,Japan,RW,35,17,100.0,97.06210526315789,0.58,0.155,78.6
Japan_20,Player_20,Japan,FW,20,12,100.0,99.09536842105263,0.58,0.229,84.3
Japan_21,Player_21,Japan,ST,33,9,98.92241182083406,100.0,0.58,0.206,86.7
Japan_22,Player_22,Japan,LW,23,9,100.0,96.29052631578948,0.58,0.31,76.4
South_Korea_0,Player_0,South Korea,GK,28,26,100.0,100.0,0.72,0.293,82.5
South_Korea_1,Player_1,South Korea,CB,34,15,100.0,95.1482105263158,0.72,0.192,77.1
South_Korea_2,Player_2,South Korea,LB,32,32,96.98785764689666,97.45017343637033,0.72,0.253,86.6
South_Korea_3,Player_3,South Korea,RB,22,18,98.71351972312907,93.47857235470802,0.72,0.487,78.4
South_Korea_4,Player_4,South Korea,CB,36,26,98.19966554488931,99.32029712383668,0.72,0.329,87.7
South_Korea_5,Player_5,South Korea,CM,28,17,100.0,96.9381052631579,0.72,0.408,81.4
South_Korea_6,Player_6,South Korea,LM,32,27,95.21555555555555,97.45513450292397,0.72,0.394,88.2
South_Korea_7,Player_7,South Korea,RM,24,21,98.84118658119844,100.0,0.72,0.212,87.9
South_Korea_8,Player_8,South Korea,AM,19,15,98.6650466094409,100.0,0.72,0.109,93.3
South_Korea_9,Player_9,South Korea,ST,28,35,76.64,75.78315789473685,0.72,0.64,81.7
South_Korea_10,Player_10,South Korea,LW,33,37,97.34122715592726,96.2422797875062,0.72,0.34,78.3
South_Korea_11,Player_11,South Korea,RW,33,9,100.0,96.97852631578948,0.58,0.264,79.9
South_Korea_12,Player_12,South Korea,FW,32,12,98.88554392677548,99.42491234782811,0.58,0.061,84.9
South_Korea_13,Player_13,South Korea,ST,35,14,100.0,97.25726315789474,0.58,0.486,79.5
South_Korea_14,Player_14,South Korea,LW,23,6,99.21456993622617,99.86825414675249,0.58,0.1,83.7
South_Korea_15,Player_15,South Korea,RW,30,19,91.49842491813807,92.34242491813806,0.58,0.237,83.2
South_Korea_16,Player_16,South Korea,FW,31,15,97.07362467788589,95.84583520420168,0.58,0.394,84.2
South_Korea_17,Player_17,South Korea,ST,28,11,98.46213546289886,96.33855651553044,0.58,0.254,78.7
South_Korea_18,Player_18,South Korea,LW,35,17,98.41666666666667,92.84677192982457,0.58,0.404,73.9
South_Korea_19,Player_19,South Korea,RW,22,19,94.60084908897367,92.40084908897367,0.58,0.31,81.3
South_Korea_20,Player_20,South Korea,FW,36,12,100.0,99.85136842105263,0.58,0.282,83.0
South_Korea_21,Player_21,South Korea,ST,29,7,98.95555555555555,94.32418713450292,0.58,0.533,77.9
South_Korea_22,Player_22,South Korea,LW,33,15,100.0,100.0,0.58,0.061,84.5
Australia_0,Player_0,Australia,GK,29,26,100.0,98.86863157894737,0.72,0.243,84.1
Australia_1,Player_1,Australia,CB,34,15,97.23886965467356,92.87108018098935,0.72,0.439,77.0
Australia_2,Player_2,Australia,LB,22,18,100.0,99.18105263157895,0.72,0.365,83.5
Australia_3,Player_3,Australia,RB,34,37,96.75939430740281,100.0,0.72,0.049,89.4
Australia_4,Player_4,Australia,CB,26,26,95.97664313004879,89.74127470899616,0.72,0.266,74.0
Australia_5,Player_5,Australia,CM,20,17,98.56144184139573,95.53154710455362,0.72,0.564,81.8
Australia_6,Player_6,Australia,LM,25,31,91.67499616283038,92.00636458388301,0.72,0.112,84.9
Australia_7,Player_7,Australia,RM,27,30,100.0,100.0,0.72,0.232,88.1
Australia_8,Player_8,Australia,AM,24,21,100.0,92.9658947368421,0.72,0.519,73.3
Australia_9,Player_9,Australia,ST,20,35,100.0,100.0,0.72,0.268,85.9
Australia_10,Player_10,Australia,LW,27,33,100.0,98.37726315789473,0.72,0.151,80.8
Australia_11,Player_11,Australia,RW,32,11,97.92073387968414,99.06515493231572,0.58,0.098,85.8
Australia_12,Player_12,Australia,FW,29,9,98.19796033397702,94.2524866497665,0.58,0.467,76.4
Australia_13,Player_13,Australia,ST,30,19,100.0,93.916,0.58,0.478,75.8
Australia_14,Player_14,Australia,LW,25,13,98.12978720363067,97.81610299310435,0.58,0.105,84.9
Australia_15,Player_15,Australia,RW,24,18,98.62222128249732,95.34727391407627,0.58,0.407,77.4
Australia_16,Player_16,Australia,FW,36,8,100.0,90.84757894736842,0.58,0.283,69.5
Australia_17,Player_17,Australia,ST,27,8,99.20018366305789,99.6997626104263,0.58,0.269,85.2
Australia_18,Player_18,Australia,LW,31,19,100.0,93.488,0.58,0.659,74.3
Australia_19,Player_19,Australia,RW,35,12,98.05961927537122,96.23098769642385,0.58,0.167,81.5
Australia_20,Player_20,Australia,FW,33,12,94.51084709118476,95.70621551223739,0.58,0.014,84.5
Australia_21,Player_21,Australia,ST,22,18,91.22326965961044,84.66032229118939,0.58,0.403,73.7
Australia_22,Player_22,Australia,LW,21,15,100.0,98.4522105263158,0.58,0.214,83.3
Iran_0,Player_0,Iran,GK,35,29,100.0,98.39347368421052,0.72,0.222,80.9
Iran_1,Player_1,Iran,CB,19,28,97.19552610636336,94.83005242215283,0.72,0.587,81.8
Iran_2,Player_2,Iran,LB,26,26,96.81407184591076,93.97870342485813,0.72,0.471,82.0
Iran_3,Player_3,Iran,RB,23,32,97.7,95.67431578947368,0.72,0.364,80.6
Iran_4,Player_4,Iran,CB,23,23,95.46,95.1237894736842,0.72,0.209,84.0
Iran_5,Player_5,Iran,CM,19,23,100.0,96.33578947368422,0.72,0.365,79.3
Iran_6,Player_6,Iran,LM,35,20,100.0,96.86694736842105,0.72,0.314,77.4
Iran_7,Player_7,Iran,RM,25,16,98.6648922806393,94.22805017537614,0.72,0.21,74.0
Iran_8,Player_8,Iran,AM,34,21,100.0,95.90189473684211,0.72,0.282,77.2
Iran_9,Player_9,Iran,ST,29,17,100.0,100.0,0.72,0.175,83.5
Iran_10,Player_10,Iran,LW,29,27,97.70387962151148,92.83945856887989,0.72,0.482,77.8
Iran_11,Player_11,Iran,RW,36,10,96.60790672410174,95.51338040831226,0.58,0.173,83.8
Iran_12,Player_12,Iran,FW,34,7,98.79864022265134,94.92327180159872,0.58,0.421,78.9
Iran_13,Player_13,Iran,ST,27,12,98.18114012018752,96.34850854124015,0.58,0.15,79.0
Iran_14,Player_14,Iran,LW,34,10,100.0,95.79747368421053,0.58,0.119,77.8
Iran_15,Player_15,Iran,RW,22,13,97.800115546621,94.47843133609469,0.58,0.276,78.2
Iran_16,Player_16,Iran,FW,27,5,98.81834600121715,97.50908284332242,0.58,0.103,79.5
Iran_17,Player_17,Iran,ST,25,5,100.0,100.0,0.58,0.188,84.4
Iran_18,Player_18,Iran,LW,19,13,99.17898685980687,97.90930264928055,0.58,0.312,82.6
Iran_19,Player_19,Iran,RW,21,10,99.07555555555555,100.0,0.58,0.162,88.6
Iran_20,Player_20,Iran,FW,23,17,100.0,99.8101052631579,0.58,0.139,84.0
Iran_21,Player_21,Iran,ST,31,16,100.0,97.30715789473685,0.58,0.067,78.8
Iran_22,Player_22,Iran,LW,28,15,100.0,95.2882105263158,0.58,0.562,75.5
Saudi_Arabia_0,Player_0,Saudi Arabia,GK,20,28,100.0,100.0,0.72,0.079,86.4
Saudi_Arabia_1,Player_1,Saudi Arabia,CB,22,17,97.65710308784357,98.70320835100146,0.72,0.172,82.1
Saudi_Arabia_2,Player_2,Saudi Arabia,LB,25,26,95.16481569719147,96.23344727613885,0.72,0.263,87.5
Saudi_Arabia_3,Player_3,Saudi Arabia,RB,20,30,95.7088888888889,90.66130994152047,0.72,0.702,79.2
Saudi_Arabia_4,Player_4,Saudi Arabia,CB,30,27,96.1228485613929,94.74642750876131,0.72,0.341,81.5
Saudi_Arabia_5,Player_5,Saudi Arabia,CM,34,26,100.0,100.0,0.72,0.32,88.5
Saudi_Arabia_6,Player_6,Saudi Arabia,LM,27,25,96.51994973294484,99.32163394347116,0.72,0.459,86.7
Saudi_Arabia_7,Player_7,Saudi Arabia,RM,25,26,100.0,100.0,0.72,0.216,87.9
Saudi_Arabia_8,Player_8,Saudi Arabia,AM,29,23,96.28,95.07978947368422,0.72,0.547,83.3
Saudi_Arabia_9,Player_9,Saudi Arabia,ST,24,23,100.0,100.0,0.72,0.129,89.2
Saudi_Arabia_10,Player_10,Saudi Arabia,LW,23,30,100.0,95.97242105263157,0.72,0.487,77.8
Saudi_Arabia_11,Player_11,Saudi Arabia,RW,20,17,96.4829471237775,92.9330523869354,0.58,0.734,78.9
Saudi_Arabia_12,Player_12,Saudi Arabia,FW,22,5,98.05777777777777,97.09651461988304,0.58,0.157,80.2
Saudi_Arabia_13,Player_13,Saudi Arabia,ST,26,11,97.74510759247921,93.2455286451108,0.58,0.521,75.7
Saudi_Arabia_14,Player_14,Saudi Arabia,LW,31,18,98.27333333333333,97.59838596491227,0.58,0.112,83.2
Saudi_Arabia_15,Player_15,Saudi Arabia,RW,30,13,98.33578509013233,99.41410087960602,0.58,0.106,87.0
Saudi_Arabia_16,Player_16,Saudi Arabia,FW,19,12,97.88,97.10336842105262,0.58,0.203,83.2
Saudi_Arabia_17,Player_17,Saudi Arabia,ST,31,9,98.78574261727334,96.29626893306282,0.58,0.205,74.3
Saudi_Arabia_18,Player_18,Saudi Arabia,LW,35,8,100.0,95.64757894736842,0.58,0.518,78.4
Saudi_Arabia_19,Player_19,Saudi Arabia,RW,24,17,96.22034289558609,100.0,0.58,0.316,92.0
Saudi_Arabia_20,Player_20,Saudi Arabia,FW,36,18,94.87868557978686,94.98773821136581,0.58,0.119,85.7
Saudi_Arabia_21,Player_21,Saudi Arabia,ST,22,8,99.55687119265454,96.32845014002297,0.58,0.415,77.3
Saudi_Arabia_22,Player_22,Saudi Arabia,LW,35,5,99.0375199802659,99.47225682237116,0.58,0.07,84.6
United_Arab_Emirates_0,Player_0,United Arab Emirates,GK,31,34,100.0,99.82821052631579,0.72,0.507,86.2
United_Arab_Emirates_1,Player_1,United Arab Emirates,CB,22,34,100.0,100.0,0.72,0.128,83.3
United_Arab_Emirates_2,Player_2,United Arab Emirates,LB,23,36,95.9616346052235,95.30773986838139,0.72,0.232,82.5
United_Arab_Emirates_3,Player_3,United Arab Emirates,RB,26,30,100.0,98.08442105263158,0.72,0.098,79.0
United_Arab_Emirates_4,Player_4,United Arab Emirates,CB,24,16,100.0,97.87115789473684,0.72,0.474,80.5
United_Arab_Emirates_5,Player_5,United Arab Emirates,CM,33,16,100.0,100.0,0.72,0.232,84.6
United_Arab_Emirates_6,Player_6,United Arab Emirates,LM,34,25,100.0,100.0,0.72,0.361,85.3
United_Arab_Emirates_7,Player_7,United Arab Emirates,RM,34,20,100.0,100.0,0.72,0.022,84.9
United_Arab_Emirates_8,Player_8,United Arab Emirates,AM,35,31,100.0,100.0,0.72,0.123,92.2
United_Arab_Emirates_9,Player_9,United Arab Emirates,ST,36,23,97.86054459725395,97.35233407093816,0.72,0.288,85.1
United_Arab_Emirates_10,Player_10,United Arab Emirates,LW,21,32,96.7092109211541,97.53952671062778,0.72,0.267,87.2
United_Arab_Emirates_11,Player_11,United Arab Emirates,RW,36,11,98.40785974757175,95.74028080020332,0.58,0.192,80.3
United_Arab_Emirates_12,Player_12,United Arab Emirates,FW,36,9,100.0,97.32252631578947,0.58,0.311,80.5
United_Arab_Emirates_13,Player_13,United Arab Emirates,ST,29,7,97.38444209686796,95.14907367581533,0.58,0.646,83.0
United_Arab_Emirates_14,Player_14,United Arab Emirates,LW,32,13,98.49307688187133,95.87539267134501,0.58,0.108,79.0
United_Arab_Emirates_15,Player_15,United Arab Emirates,RW,21,5,100.0,97.51073684210526,0.58,0.068,79.0
United_Arab_Emirates_16,Player_16,United Arab Emirates,FW,35,14,100.0,98.83726315789474,0.58,0.361,81.7
United_Arab_Emirates_17,Player_17,United Arab Emirates,ST,33,18,98.9642603462179,98.68531297779684,0.58,0.295,85.4
United_Arab_Emirates_18,Player_18,United Arab Emirates,LW,22,5,99.68176540519508,95.49650224730034,0.58,0.3,79.4
United_Arab_Emirates_19,Player_19,United Arab Emirates,RW,25,7,100.0,100.0,0.58,0.254,86.1
United_Arab_Emirates_20,Player_20,United Arab Emirates,FW,32,14,100.0,98.25326315789474,0.58,0.424,83.4
United_Arab_Emirates_21,Player_21,United Arab Emirates,ST,34,16,97.1191220727729,96.30627996750974,0.58,0.107,82.9
United_Arab_Emirates_22,Player_22,United Arab Emirates,LW,20,10,99.31806872541803,93.91554240962856,0.58,0.239,75.0
Mexico_0,Player_0,Mexico,GK,36,22,100.0,97.04084210526315,0.72,0.317,79.0
Mexico_1,Player_1,Mexico,CB,24,25,100.0,96.10568421052632,0.72,0.576,78.1
Mexico_2,Player_2,Mexico,LB,29,26,97.79653979645714,97.2531713754045,0.72,0.157,84.8
Mexico_3,Player_3,Mexico,RB,33,16,100.0,96.07915789473684,0.72,0.268,78.6
Mexico_4,Player_4,Mexico,CB,32,22,97.55454883536187,93.57939094062503,0.72,0.479,77.8
Mexico_5,Player_5,Mexico,CM,34,24,100.0,99.98273684210527,0.72,0.504,85.1
Mexico_6,Player_6,Mexico,LM,31,18,97.01636783373007,93.46142046530902,0.72,0.552,81.0
Mexico_7,Player_7,Mexico,RM,34,30,100.0,100.0,0.72,0.185,88.2
Mexico_8,Player_8,Mexico,AM,25,32,100.0,100.0,0.72,0.164,86.1
Mexico_9,Player_9,Mexico,ST,21,21,90.90818817678587,88.54608291362797,0.72,0.425,81.3
Mexico_10,Player_10,Mexico,LW,34,15,97.71847326890159,94.23468379521738,0.72,0.096,77.7
Mexico_11,Player_11,Mexico,RW,25,16,100.0,100.0,0.58,0.061,88.5
Mexico_12,Player_12,Mexico,FW,26,12,98.91457161984552,97.62994004089815,0.58,0.169,82.3
Mexico_13,Player_13,Mexico,ST,20,9,100.0,98.29452631578947,0.58,0.387,82.1
Mexico_14,Player_14,Mexico,LW,28,6,100.0,95.46568421052632,0.58,0.366,75.3
Mexico_15,Player_15,Mexico,RW,21,13,98.86187538677447,95.25619117624815,0.58,0.124,77.5
Mexico_16,Player_16,Mexico,FW,33,7,100.0,100.0,0.58,0.077,87.2
Mexico_17,Player_17,Mexico,ST,35,9,98.78122921138542,95.3517555271749,0.58,0.505,81.0
Mexico_18,Player_18,Mexico,LW,27,16,100.0,94.17115789473684,0.58,0.304,77.1
Mexico_19,Player_19,Mexico,RW,36,11,99.28674811313631,94.36316916576789,0.58,0.494,77.5
Mexico_20,Player_20,Mexico,FW,31,16,100.0,95.39115789473684,0.58,0.664,78.4
Mexico_21,Player_21,Mexico,ST,29,13,100.0,96.17431578947368,0.58,0.449,79.1
Mexico_22,Player_22,Mexico,LW,32,17,97.11944491389349,97.88955017705138,0.58,0.119,85.4
United_States_0,Player_0,United States,GK,24,15,100.0,100.0,0.72,0.191,85.6
United_States_1,Player_1,United States,CB,29,15,100.0,97.2082105263158,0.72,0.327,79.2
United_States_2,Player_2,United States,LB,25,24,95.85733351757658,89.64007035968184,0.72,0.699,76.1
United_States_3,Player_3,United States,RB,33,17,98.35354735133559,89.8436526144935,0.72,0.429,70.8
United_States_4,Player_4,United States,CB,27,35,87.7420198978542,87.34117779259105,0.72,0.103,83.8
United_States_5,Player_5,United States,CM,33,17,95.60300702772491,90.44911229088281,0.72,0.347,76.9
United_States_6,Player_6,United States,LM,29,30,95.23131746994457,96.48373852257615,0.72,0.182,86.4
United_States_7,Player_7,United States,RM,28,36,96.75935431642877,95.90145957958667,0.72,0.185,82.0
United_States_8,Player_8,United States,AM,34,20,100.0,100.0,0.72,0.145,85.0
United_States_9,Player_9,United States,ST,23,26,96.75359420015243,96.4462257790998,0.72,0.15,83.9
United_States_10,Player_10,United States,LW,34,32,100.0,100.0,0.72,0.226,86.8
United_States_11,Player_11,United States,RW,35,13,98.54115308915377,95.43146887862746,0.58,0.432,80.1
United_States_12,Player_12,United States,FW,34,12,98.20086216918801,97.96823059024065,0.58,0.11,83.8
United_States_13,Player_13,United States,ST,26,9,100.0,97.99452631578947,0.58,0.172,80.0
United_States_14,Player_14,United States,LW,36,9,100.0,96.32652631578948,0.58,0.353,75.3
United_States_15,Player_15,United States,RW,22,5,100.0,97.95473684210526,0.58,0.165,81.1
United_States_16,Player_16,United States,FW,34,19,98.45783707335056,98.20983707335056,0.58,0.196,82.8
United_States_17,Player_17,United States,ST,23,13,95.05496657690207,93.44928236637575,0.58,0.059,80.4
United_States_18,Player_18,United States,LW,33,18,100.0,100.0,0.58,0.322,87.9
United_States_19,Player_19,United States,RW,26,16,100.0,98.47115789473685,0.58,0.409,83.7
United_States_20,Player_20,United States,FW,35,8,99.30567566097957,98.881254608348,0.58,0.132,83.5
United_States_21,Player_21,United States,ST,23,16,98.54757864317438,94.90673653791121,0.58,0.673,77.3
United_States_22,Player_22,United States,LW,33,13,99.16234371426474,100.0,0.58,0.407,90.8
Canada_0,Player_0,Canada,GK,31,35,100.0,98.94715789473685,0.72,0.087,81.5
Canada_1,Player_1,Canada,CB,25,37,100.0,94.63305263157895,0.72,0.491,70.9
Canada_2,Player_2,Canada,LB,21,32,98.22477726263031,97.051093052104,0.72,0.1,82.6
Canada_3,Player_3,Canada,RB,36,18,96.68254936342468,96.94760199500364,0.72,0.277,85.0
Canada_4,Player_4,Canada,CB,19,29,96.9230953699839,96.21256905419442,0.72,0.39,83.9
Canada_5,Player_5,Canada,CM,23,15,98.68665488078672,96.29886540710251,0.72,0.579,80.3
Canada_6,Player_6,Canada,LM,31,34,92.64833052801897,95.28854105433476,0.72,0.328,88.8
Canada_7,Player_7,Canada,RM,19,33,97.0453955268001,96.90265868469484,0.72,0.136,84.2
Canada_8,Player_8,Canada,AM,20,18,100.0,100.0,0.72,0.099,86.7
Canada_9,Player_9,Canada,ST,34,33,96.46456172962024,92.49382488751498,0.72,0.272,77.5
Canada_10,Player_10,Canada,LW,28,15,100.0,97.5562105263158,0.72,0.316,80.9
Canada_11,Player_11,Canada,RW,31,14,98.90526427024432,94.01452742813905,0.58,0.207,75.8
Canada_12,Player_12,Canada,FW,23,10,98.95561630372852,100.0,0.58,0.064,90.9
Canada_13,Player_13,Canada,ST,32,8,98.97436512332797,97.1419440706964,0.58,0.063,81.2
Canada_14,Player_14,Canada,LW,36,7,99.22781943914089,100.0,0.58,0.148,88.0
Canada_15,Player_15,Canada,RW,22,11,100.0,96.50042105263158,0.58,0.221,80.3
Canada_16,Player_16,Canada,FW,30,16,100.0,100.0,0.58,0.26,88.4
Canada_17,Player_17,Canada,ST,35,17,97.35225971068333,94.10636497384122,0.58,0.256,80.9
Canada_18,Player_18,Canada,LW,32,14,100.0,100.0,0.58,0.099,88.3
Canada_19,Player_19,Canada,RW,36,17,90.08666666666667,91.52877192982457,0.58,0.355,88.1
Canada_20,Player_20,Canada,FW,23,16,100.0,94.41115789473685,0.58,0.534,75.4
Canada_21,Player_21,Canada,ST,22,18,94.22666666666666,92.22371929824561,0.58,0.218,80.2
Canada_22,Player_22,Canada,LW,20,16,98.90117173343955,98.03632962817639,0.58,0.091,82.8
Costa_Rica_0,Player_0,Costa Rica,GK,21,16,100.0,98.47115789473685,0.72,0.359,83.7
Costa_Rica_1,Player_1,Costa Rica,CB,29,15,99.14783046371748,98.44404099003327,0.72,0.101,84.4
Costa_Rica_2,Player_2,Costa Rica,LB,35,24,96.41526623602729,93.95800307813255,0.72,0.349,82.3
Costa_Rica_3,Player_3,Costa Rica,RB,20,32,96.33403418444553,95.71634997391921,0.72,0.303,82.6
Costa_Rica_4,Player_4,Costa Rica,CB,23,25,98.46396189498417,98.10164610551048,0.72,0.317,82.9
Costa_Rica_5,Player_5,Costa Rica,CM,32,17,94.7840515021287,91.2901567652866,0.72,0.257,80.5
Costa_Rica_6,Player_6,Costa Rica,LM,19,28,96.96351447842417,95.91404079421365,0.72,0.505,83.6
Costa_Rica_7,Player_7,Costa Rica,RM,36,24,100.0,99.46273684210526,0.72,0.154,84.8
Costa_Rica_8,Player_8,Costa Rica,AM,29,25,100.0,100.0,0.72,0.15,83.7
Costa_Rica_9,Player_9,Costa Rica,ST,32,22,100.0,100.0,0.72,0.019,83.1
Costa_Rica_10,Player_10,Costa Rica,LW,26,26,95.83489919382988,95.39953077277725,0.72,0.211,81.4
Costa_Rica_11,Player_11,Costa Rica,RW,31,9,99.06362398780024,95.55015030358972,0.58,0.353,79.3
Costa_Rica_12,Player_12,Costa Rica,FW,20,12,96.8164481362579,92.57981655731054,0.58,0.648,77.6
Costa_Rica_13,Player_13,Costa Rica,ST,35,19,91.78780635290656,90.73980635290656,0.58,0.271,81.7
Costa_Rica_14,Player_14,Costa Rica,LW,19,5,100.0,94.50273684210526,0.58,0.504,72.8
Costa_Rica_15,Player_15,Costa Rica,RW,23,10,100.0,100.0,0.58,0.034,89.6
Costa_Rica_16,Player_16,Costa Rica,FW,36,12,98.27630988467368,98.1396783057263,0.58,0.333,85.6
Costa_Rica_17,Player_17,Costa Rica,ST,27,17,100.0,94.8101052631579,0.58,0.519,76.0
Costa_Rica_18,Player_18,Costa Rica,LW,19,15,100.0,98.0682105263158,0.58,0.407,80.6
Costa_Rica_19,Player_19,Costa Rica,RW,32,9,100.0,94.93852631578947,0.58,0.334,78.2
Costa_Rica_20,Player_20,Costa Rica,FW,26,8,99.5840200089688,99.04759895633723,0.58,0.181,82.2
Costa_Rica_21,Player_21,Costa Rica,ST,23,7,99.13901245986239,100.0,0.58,0.277,87.6
Costa_Rica_22,Player_22,Costa Rica,LW,22,7,98.56001908306153,92.1686506620089,0.58,0.198,72.2
New_Zealand_0,Player_0,New Zealand,GK,24,35,100.0,97.76715789473684,0.72,0.272,82.6
New_Zealand_1,Player_1,New Zealand,CB,19,22,100.0,100.0,0.72,0.244,87.0
New_Zealand_2,Player_2,New Zealand,LB,23,19,98.46840219333728,93.35240219333728,0.72,0.287,78.2
New_Zealand_3,Player_3,New Zealand,RB,20,22,100.0,100.0,0.72,0.24,86.7
New_Zealand_4,Player_4,New Zealand,CB,36,16,96.54879960898668,93.05595750372352,0.72,0.392,80.8
New_Zealand_5,Player_5,New Zealand,CM,26,23,98.2085322147032,97.7443216883874,0.72,0.16,82.4
New_Zealand_6,Player_6,New Zealand,LM,29,35,100.0,100.0,0.72,0.513,84.4
New_Zealand_7,Player_7,New Zealand,RM,25,22,100.0,98.79684210526315,0.72,0.14,81.3
New_Zealand_8,Player_8,New Zealand,AM,34,30,100.0,98.80442105263158,0.72,0.123,81.3
New_Zealand_9,Player_9,New Zealand,ST,26,28,100.0,98.07052631578948,0.72,0.27,80.5
New_Zealand_10,Player_10,New Zealand,LW,27,22,100.0,95.73284210526316,0.72,0.468,77.3
New_Zealand_11,Player_11,New Zealand,RW,36,12,99.02871172427473,96.50808014532736,0.58,0.481,81.1
New_Zealand_12,Player_12,New Zealand,FW,28,13,100.0,100.0,0.58,0.123,87.8
New_Zealand_13,Player_13,New Zealand,ST,26,13,96.73348486088666,93.11580065036034,0.58,0.408,80.6
